sign_id_wordnet,sign_id_original,language,origin,video,links,gloss
dgs.13300,13300,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/glex/filmegr/g13300.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13300,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13300_de.html',WEICH1A^
dgs.13303,13303,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/galex/filmegr/g13303.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13303,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13303_de.html',BEHÄLTER5A^
dgs.13304,13304,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/galex/filmegr/g13304.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13304,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13304_de.html',BEHÄLTER5B^
dgs.13305,13305,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-13305,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13305_de.html',RUND-LANG1B^
dgs.13309,13309,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3751262_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13309,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13309_de.html',QUELLE-STRAHLEN1^
dgs.13311,13311,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3959739_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13311,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13311_de.html',SCHLAGEN1^
dgs.13319,13319,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/4370019_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13319,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13319_de.html',RÜHREN5^
dgs.13322,13322,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3252808_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13322,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13322_de.html',PFLANZE1^
dgs.13331,13331,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/galex/filmegr/g13331.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13331,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13331_de.html',FORMEN1^
dgs.13332,13332,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/4408933_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13332,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13332_de.html',ZAHL2A^
dgs.13337,13337,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3867090_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13337,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13337_de.html',KÖRPER1^
dgs.13338,13338,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3979292_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13338,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13338_de.html',QUELLE1A^
dgs.13346,13346,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/glex/filmegr/g13346.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13346,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13346_de.html',FRESSEN1A^
dgs.13352,13352,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-13352,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13352_de.html',ZIEHEN-SCHUBLADE1^
dgs.13354,13354,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/galex/filmegr/g13354.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13354,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13354_de.html',STECHEN-SPIESS1A^
dgs.13359,13359,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3423149_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13359,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13359_de.html',GEGEN2^
dgs.13362,13362,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/galex/filmegr/g13362.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13362,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13362_de.html',SCHMAL-DÜNN1^
dgs.13370,13370,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/galex/filmegr/g13370.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13370,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13370_de.html',SIEB2A^
dgs.13380,13380,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3499344_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13380,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13380_de.html',SCHMECKEN1A^
dgs.13381,13381,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3806022_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13381,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13381_de.html',TRENNEN1A^
dgs.13383,13383,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/galex/filmegr/g13383.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13383,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13383_de.html',FEGEN1A^
dgs.13395,13395,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/glex/filmegr/g13395.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13395,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13395_de.html',SPRAY1B^
dgs.13409,13409,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3867047_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13409,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13409_de.html',WERFEN1^
dgs.13419,13419,dgs,dgs-korpus,,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13419_de.html,SAUBER-MACHEN10^
dgs.13442,13442,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3429436_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13442,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13442_de.html',HALTUNG-KÖRPER1^
dgs.13444,13444,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/glex/filmegr/g13444.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13444,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13444_de.html',MELKEN1B^
dgs.13453,13453,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/galex/filmegr/g13453.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13453,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13453_de.html',MATERIAL1C^
dgs.13458,13458,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3867162_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13458,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13458_de.html',UNGEFÄHR1^
dgs.13462,13462,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/galex/filmegr/g13462.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13462,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13462_de.html',VIERECK5^
dgs.13463,13463,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/glex/filmegr/g13463.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13463,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13463_de.html',MITTE1A^
dgs.13466,13466,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3992329_1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13466_de.html,GEGEN1^
dgs.13471,13471,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3867301_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13471,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13471_de.html',ZUSAMMEN2A^
dgs.13480,13480,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3961445_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13480,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13480_de.html',SAMMELN1^
dgs.13486,13486,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-13486,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13486_de.html',RUND12^
dgs.13493,13493,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3993330_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13493,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13493_de.html',GREIFEN1A^
dgs.13494,13494,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/galex/filmegr/g13494.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13494,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13494_de.html',RUND-LANG2A^
dgs.13496,13496,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-13496,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13496_de.html',ZIEHEN-WÄSCHE1A^
dgs.13497,13497,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3920038_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13497,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13497_de.html',WASSER1^
dgs.13500,13500,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-13500,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13500_de.html',DRÜCKEN-MIT-DAUMEN2^
dgs.13504,13504,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/4006131_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13504,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13504_de.html',LASSEN2A^
dgs.13506,13506,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3967586_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13506,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13506_de.html',RIESELN1A^
dgs.13515,13515,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/galex/filmegr/g13515.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13515,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13515_de.html',RUND-LANG1A^
dgs.13516,13516,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/4460280_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13516,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13516_de.html',KUCHEN3^
dgs.13518,13518,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/galex/filmegr/g13518.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13518,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13518_de.html',HIRN1B^
dgs.13519,13519,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/galex/filmegr/g13519.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13519,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13519_de.html',TREPPE1^
dgs.13520,13520,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3397328_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13520,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13520_de.html',KLETTERN2A^
dgs.13527,13527,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3508637_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13527,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13527_de.html',BADEN1^
dgs.13531,13531,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3465966_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13531,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13531_de.html',AUGE1^
dgs.13532,13532,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3253074_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13532,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13532_de.html',HAUPT1A^
dgs.13533,13533,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3826040_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13533,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13533_de.html',GEHÖREN1^
dgs.13543,13543,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3806714_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13543,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13543_de.html',KREUZ1A^
dgs.13544,13544,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3961417_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13544,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13544_de.html',ARBEITEN1^
dgs.13546,13546,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3498908_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13546,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13546_de.html',BEISPIEL1^
dgs.13549,13549,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3294363_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13549,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13549_de.html',DURCH1^
dgs.13550,13550,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3990459_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13550,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13550_de.html',ERKLÄREN1^
dgs.13552,13552,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3751134_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13552,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13552_de.html',LUFT1^
dgs.13555,13555,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3294914_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13555,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13555_de.html',GUT1^
dgs.13557,13557,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/4005722_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13557,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13557_de.html',KLEIDUNG1A^
dgs.13560,13560,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/galex/filmegr/g13560.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13560,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13560_de.html',UNTERSCHIED1A^
dgs.13561,13561,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-13561,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13561_de.html',KNETEN2A^
dgs.13578,13578,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/4006478_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13578,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13578_de.html',MASS-VERTIKAL1^
dgs.13583,13583,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3868579_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13583,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13583_de.html',ORT1B^
dgs.13607,13607,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3478632_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13607,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13607_de.html',VOLL2A^
dgs.13608,13608,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-13608,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13608_de.html',MASS8A^
dgs.13614,13614,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/galex/filmegr/g13614.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13614,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13614_de.html',SCHMAL1A^
dgs.13623,13623,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3990918_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13623,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13623_de.html',KRUMM1^
dgs.13625,13625,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3398098_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13625,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13625_de.html',WEISS1A^
dgs.13629,13629,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/galex/filmegr/g13629.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13629,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13629_de.html',INEINANDERGREIFEN1A^
dgs.13634,13634,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-13634,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13634_de.html',WENDEN3^
dgs.13635,13635,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/4426918_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13635,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13635_de.html',NÄHEN1^
dgs.13637,13637,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3750542_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13637,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13637_de.html',NEHMEN1A^
dgs.13641,13641,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3256001_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13641,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13641_de.html',ZEICHEN1^
dgs.13642,13642,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/4022908_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13642,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13642_de.html',TASTATUR1^
dgs.13647,13647,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3817801_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13647,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13647_de.html',SCHREIBEN1A^
dgs.13648,13648,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/4007485_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13648,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13648_de.html',RECHNEN1^
dgs.13649,13649,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3370191_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13649,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13649_de.html',MEHR1^
dgs.13650,13650,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3988287_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13650,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13650_de.html',HAUPT1C^
dgs.13651,13651,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-13651,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13651_de.html',BLITZ-FOTO2^
dgs.13652,13652,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3811656_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13652,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13652_de.html',TEST1^
dgs.13654,13654,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3253183_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13654,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13654_de.html',GEBEN1A^
dgs.13657,13657,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-13657,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13657_de.html',STROM8^
dgs.13659,13659,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3996231_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13659,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13659_de.html',FINDEN1B^
dgs.13660,13660,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3974400_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13660,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13660_de.html',DRUCKEN-PAPIER1^
dgs.13663,13663,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3801432_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13663,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13663_de.html',MUSS1A^
dgs.13664,13664,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3750831_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13664,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13664_de.html',BESETZT1A^
dgs.13666,13666,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/galex/filmegr/g13666.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13666,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13666_de.html',MASS-HORIZONTAL4A^
dgs.13667,13667,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/galex/filmegr/g13667.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13667,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13667_de.html',MENGE1A^
dgs.13671,13671,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/galex/filmegr/g13671.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13671,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13671_de.html',STAPELN4^
dgs.13672,13672,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3868990_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13672,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13672_de.html',ZEIGEN1A^
dgs.13675,13675,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3989316_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13675,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13675_de.html',BRECHEN1^
dgs.13682,13682,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/4409646_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13682,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13682_de.html',OBEN3A^
dgs.13684,13684,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-13684,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13684_de.html',ERWEITERN1^
dgs.13685,13685,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/4470870_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13685,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13685_de.html',ZÜGEL1^
dgs.13687,13687,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3253429_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13687,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13687_de.html',ABSCHNITT2A^
dgs.13688,13688,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/galex/filmegr/g13688.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13688,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13688_de.html',ÜBERTRAGEN1A^
dgs.13689,13689,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3252456_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13689,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13689_de.html',UNTEN1^
dgs.13690,13690,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3825575_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-13690,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type13690_de.html',PROBLEM1^
