sign_id_wordnet,sign_id_original,language,origin,video,links,gloss
sts.04685,04685,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/bredband-04685-tecken.mp4,https://teckensprakslexikon.su.se/ord/04685,None
sts.04692,04692,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/canada-04692-tecken.mp4,https://teckensprakslexikon.su.se/ord/04692,None
sts.04693,04693,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/cappuccino-04693-tecken.mp4,https://teckensprakslexikon.su.se/ord/04693,None
sts.04696,04696,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/centimeter-04696-tecken.mp4,https://teckensprakslexikon.su.se/ord/04696,CM@b
sts.04700,04700,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/ronnbar-04700-tecken.mp4,https://teckensprakslexikon.su.se/ord/04700,None
sts.04703,04703,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/tugga-04703-tecken.mp4,https://teckensprakslexikon.su.se/ord/04703,None
sts.04708,04708,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/diamant-04708-tecken.mp4,https://teckensprakslexikon.su.se/ord/04708,None
sts.04713,04713,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/dokumentar-04713-tecken.mp4,https://teckensprakslexikon.su.se/ord/04713,DOKUMENTÄR
sts.04717,04717,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/orkan-04717-tecken.mp4,https://teckensprakslexikon.su.se/ord/04717,None
sts.04727,04727,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/utmaning-04727-tecken.mp4,https://teckensprakslexikon.su.se/ord/04727,None
sts.04749,04749,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/tacka-04749-tecken.mp4,https://teckensprakslexikon.su.se/ord/04749,TÄCKA
sts.04755,04755,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/pollen-04755-tecken.mp4,https://teckensprakslexikon.su.se/ord/04755,None
sts.04761,04761,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/fax-04761-tecken.mp4,https://teckensprakslexikon.su.se/ord/04761,None
sts.04763,04763,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/overtala-04763-tecken.mp4,https://teckensprakslexikon.su.se/ord/04763,None
sts.04764,04764,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/fet-04764-tecken.mp4,https://teckensprakslexikon.su.se/ord/04764,None
sts.04772,04772,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/palm-04772-tecken.mp4,https://teckensprakslexikon.su.se/ord/04772,PALM
sts.04780,04780,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/brunn-04780-tecken.mp4,https://teckensprakslexikon.su.se/ord/04780,None
sts.04781,04781,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/kola-04781-tecken.mp4,https://teckensprakslexikon.su.se/ord/04781,KOLA@b
sts.04782,04782,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/fritid-04782-tecken.mp4,https://teckensprakslexikon.su.se/ord/04782,FRI^TID(L)
sts.04791,04791,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/inbjuda-04791-tecken.mp4,https://teckensprakslexikon.su.se/ord/04791,None
sts.04795,04795,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/passjuka-04795-tecken.mp4,https://teckensprakslexikon.su.se/ord/04795,None
sts.04800,04800,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/farsk-04800-tecken.mp4,https://teckensprakslexikon.su.se/ord/04800,None
sts.04834,04834,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/guld-04834-tecken.mp4,https://teckensprakslexikon.su.se/ord/04834,None
sts.04853,04853,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/hemsida-04853-tecken.mp4,https://teckensprakslexikon.su.se/ord/04853,HEM^SIDA
sts.04883,04883,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/minut-04883-tecken.mp4,https://teckensprakslexikon.su.se/ord/04883,MINUT
sts.04904,04904,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/inspiration-04904-tecken.mp4,https://teckensprakslexikon.su.se/ord/04904,INSPIRATION
sts.04908,04908,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/diktatur-04908-tecken.mp4,https://teckensprakslexikon.su.se/ord/04908,None
sts.04909,04909,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/deklarera-04909-tecken.mp4,https://teckensprakslexikon.su.se/ord/04909,None
sts.04910,04910,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/revisor-04910-tecken.mp4,https://teckensprakslexikon.su.se/ord/04910,None
sts.04911,04911,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/koppla-av-04911-tecken.mp4,https://teckensprakslexikon.su.se/ord/04911,None
sts.04929,04929,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/alkoholist-04929-tecken.mp4,https://teckensprakslexikon.su.se/ord/04929,None
sts.04938,04938,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/ketchup-04938-tecken.mp4,https://teckensprakslexikon.su.se/ord/04938,None
sts.04944,04944,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/klimat-04944-tecken.mp4,https://teckensprakslexikon.su.se/ord/04944,KLIMAT
sts.04952,04952,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/komplettera-04952-tecken.mp4,https://teckensprakslexikon.su.se/ord/04952,None
sts.04956,04956,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/konsekvent-04956-tecken.mp4,https://teckensprakslexikon.su.se/ord/04956,None
sts.04957,04957,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/materia-04957-tecken.mp4,https://teckensprakslexikon.su.se/ord/04957,None
sts.04967,04967,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/segelbat-04967-tecken.mp4,https://teckensprakslexikon.su.se/ord/04967,None
sts.04980,04980,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/kyla-04980-tecken.mp4,https://teckensprakslexikon.su.se/ord/04980,KYLA
sts.04986,04986,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/reykjavik-04986-tecken.mp4,https://teckensprakslexikon.su.se/ord/04986,None
sts.04994,04994,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/landskap-04994-tecken.mp4,https://teckensprakslexikon.su.se/ord/04994,LAND^SKAP@b
sts.04997,04997,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/04/kebab-04997-tecken.mp4,https://teckensprakslexikon.su.se/ord/04997,None
sts.05010,05010,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/ljusstake-05010-tecken.mp4,https://teckensprakslexikon.su.se/ord/05010,None
sts.05014,05014,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/kebab-05014-tecken.mp4,https://teckensprakslexikon.su.se/ord/05014,None
sts.05022,05022,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/logn-05022-tecken.mp4,https://teckensprakslexikon.su.se/ord/05022,None
sts.05027,05027,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/los-05027-tecken.mp4,https://teckensprakslexikon.su.se/ord/05027,None
sts.05044,05044,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/marsvin-05044-tecken.mp4,https://teckensprakslexikon.su.se/ord/05044,None
sts.05080,05080,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/viska-05080-tecken.mp4,https://teckensprakslexikon.su.se/ord/05080,None
sts.05086,05086,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/lugn-05086-tecken.mp4,https://teckensprakslexikon.su.se/ord/05086,LUGN
sts.05090,05090,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/lamplig-05090-tecken.mp4,https://teckensprakslexikon.su.se/ord/05090,None
sts.05091,05091,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/nyttig-05091-tecken.mp4,https://teckensprakslexikon.su.se/ord/05091,NYTTIG
sts.05092,05092,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/motorvag-05092-tecken.mp4,https://teckensprakslexikon.su.se/ord/05092,MOTOR^VÄG
sts.05093,05093,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/motsvara-05093-tecken.mp4,https://teckensprakslexikon.su.se/ord/05093,MOTSVARA
sts.05095,05095,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/popular-05095-tecken.mp4,https://teckensprakslexikon.su.se/ord/05095,POPULÄR
sts.05099,05099,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/libyen-05099-tecken.mp4,https://teckensprakslexikon.su.se/ord/05099,None
sts.05101,05101,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/myra-05101-tecken.mp4,https://teckensprakslexikon.su.se/ord/05101,None
sts.05113,05113,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/november-05113-tecken.mp4,https://teckensprakslexikon.su.se/ord/05113,None
sts.05120,05120,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/fardtjanst-05120-tecken.mp4,https://teckensprakslexikon.su.se/ord/05120,None
sts.05127,05127,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/grans-05127-tecken.mp4,https://teckensprakslexikon.su.se/ord/05127,GRÄNS
sts.05130,05130,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/ointresserad-05130-tecken.mp4,https://teckensprakslexikon.su.se/ord/05130,O@b^INTRESSERAD
sts.05132,05132,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/oktober-05132-tecken.mp4,https://teckensprakslexikon.su.se/ord/05132,None
sts.05144,05144,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/android-05144-tecken.mp4,https://teckensprakslexikon.su.se/ord/05144,None
sts.05151,05151,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/ovan-05151-tecken.mp4,https://teckensprakslexikon.su.se/ord/05151,OVAN@b
sts.05155,05155,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/inbjuda-05155-tecken.mp4,https://teckensprakslexikon.su.se/ord/05155,INBJUDAN
sts.05157,05157,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/valkommen-05157-tecken.mp4,https://teckensprakslexikon.su.se/ord/05157,VÄLKOMMEN
sts.05165,05165,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/pedagog-05165-tecken.mp4,https://teckensprakslexikon.su.se/ord/05165,PEDAGOG
sts.05178,05178,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/plocka-05178-tecken.mp4,https://teckensprakslexikon.su.se/ord/05178,None
sts.05193,05193,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/undantag-05193-tecken.mp4,https://teckensprakslexikon.su.se/ord/05193,None
sts.05195,05195,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/prioritera-05195-tecken.mp4,https://teckensprakslexikon.su.se/ord/05195,PRIORITERA
sts.05215,05215,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/reporter-05215-tecken.mp4,https://teckensprakslexikon.su.se/ord/05215,None
sts.05221,05221,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/riga-05221-tecken.mp4,https://teckensprakslexikon.su.se/ord/05221,RIGA@en
sts.05222,05222,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/rally-05222-tecken.mp4,https://teckensprakslexikon.su.se/ord/05222,None
sts.05229,05229,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/samhallskunskap-05229-tecken.mp4,https://teckensprakslexikon.su.se/ord/05229,None
sts.05234,05234,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/medlem-05234-tecken.mp4,https://teckensprakslexikon.su.se/ord/05234,MEDLEM
sts.05244,05244,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/passjuka-05244-tecken.mp4,https://teckensprakslexikon.su.se/ord/05244,None
sts.05253,05253,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/sjukgymnast-05253-tecken.mp4,https://teckensprakslexikon.su.se/ord/05253,None
sts.05258,05258,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/neutral-05258-tecken.mp4,https://teckensprakslexikon.su.se/ord/05258,NEUTRAL
sts.05260,05260,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/jordbavning-05260-tecken.mp4,https://teckensprakslexikon.su.se/ord/05260,None
sts.05266,05266,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/kassor-05266-tecken.mp4,https://teckensprakslexikon.su.se/ord/05266,KASSÖR(5bt)
sts.05271,05271,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/skina-05271-tecken.mp4,https://teckensprakslexikon.su.se/ord/05271,None
sts.05275,05275,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/gata-05275-tecken.mp4,https://teckensprakslexikon.su.se/ord/05275,GATA
sts.05280,05280,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/trampa-05280-tecken.mp4,https://teckensprakslexikon.su.se/ord/05280,TRAMPA
sts.05283,05283,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/slicka-05283-tecken.mp4,https://teckensprakslexikon.su.se/ord/05283,None
sts.05294,05294,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/uppvakta-05294-tecken.mp4,https://teckensprakslexikon.su.se/ord/05294,None
sts.05310,05310,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/integrera-05310-tecken.mp4,https://teckensprakslexikon.su.se/ord/05310,None
sts.05313,05313,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/staty-05313-tecken.mp4,https://teckensprakslexikon.su.se/ord/05313,STATY
sts.05327,05327,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/stralkastare-05327-tecken.mp4,https://teckensprakslexikon.su.se/ord/05327,LAMPA-FORDON
sts.05354,05354,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/sylt-05354-tecken.mp4,https://teckensprakslexikon.su.se/ord/05354,None
sts.05357,05357,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/kreativ-05357-tecken.mp4,https://teckensprakslexikon.su.se/ord/05357,None
sts.05368,05368,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/t-shirt-05368-tecken.mp4,https://teckensprakslexikon.su.se/ord/05368,TSHIRT
sts.05376,05376,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/te-05376-tecken.mp4,https://teckensprakslexikon.su.se/ord/05376,None
sts.05377,05377,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/te-05377-tecken.mp4,https://teckensprakslexikon.su.se/ord/05377,TE@b
sts.05380,05380,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/fattig-05380-tecken.mp4,https://teckensprakslexikon.su.se/ord/05380,FATTIG
sts.05392,05392,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/thailand-05392-tecken.mp4,https://teckensprakslexikon.su.se/ord/05392,THAILAND@en
sts.05394,05394,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/avga-05394-tecken.mp4,https://teckensprakslexikon.su.se/ord/05394,AVGÅ
sts.05409,05409,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/hippie-05409-tecken.mp4,https://teckensprakslexikon.su.se/ord/05409,None
sts.05421,05421,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/pagaende-05421-tecken.mp4,https://teckensprakslexikon.su.se/ord/05421,None
sts.05424,05424,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/tunga-05424-tecken.mp4,https://teckensprakslexikon.su.se/ord/05424,TUNGA
sts.05429,05429,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/apparat-05429-tecken.mp4,https://teckensprakslexikon.su.se/ord/05429,None
sts.05451,05451,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/brinna-05451-tecken.mp4,https://teckensprakslexikon.su.se/ord/05451,BRINNA
sts.05456,05456,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/saga-05456-tecken.mp4,https://teckensprakslexikon.su.se/ord/05456,SAGA(ml)
sts.05470,05470,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/utvecklingsstord-05470-tecken.mp4,https://teckensprakslexikon.su.se/ord/05470,UTVECKLING^STÖRD
sts.05478,05478,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/rabatt-05478-tecken.mp4,https://teckensprakslexikon.su.se/ord/05478,RABATT
sts.05481,05481,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/warszawa-05481-tecken.mp4,https://teckensprakslexikon.su.se/ord/05481,None
sts.05484,05484,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/rea-05484-tecken.mp4,https://teckensprakslexikon.su.se/ord/05484,None
sts.05485,05485,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/likor-05485-tecken.mp4,https://teckensprakslexikon.su.se/ord/05485,None
sts.05486,05486,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/vax-05486-tecken.mp4,https://teckensprakslexikon.su.se/ord/05486,None
sts.05494,05494,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/temperatur-05494-tecken.mp4,https://teckensprakslexikon.su.se/ord/05494,None
sts.05517,05517,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/inflation-05517-tecken.mp4,https://teckensprakslexikon.su.se/ord/05517,None
sts.05528,05528,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/tont-05528-tecken.mp4,https://teckensprakslexikon.su.se/ord/05528,None
sts.05529,05529,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/zoo-05529-tecken.mp4,https://teckensprakslexikon.su.se/ord/05529,ZOO@b
sts.05530,05530,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/likor-05530-tecken.mp4,https://teckensprakslexikon.su.se/ord/05530,None
sts.05541,05541,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/patient-05541-tecken.mp4,https://teckensprakslexikon.su.se/ord/05541,None
sts.05544,05544,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/al-05544-tecken.mp4,https://teckensprakslexikon.su.se/ord/05544,None
sts.05545,05545,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/likor-05545-tecken.mp4,https://teckensprakslexikon.su.se/ord/05545,None
sts.05547,05547,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/dollar-05547-tecken.mp4,https://teckensprakslexikon.su.se/ord/05547,None
sts.05549,05549,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/kran-05549-tecken.mp4,https://teckensprakslexikon.su.se/ord/05549,None
sts.05550,05550,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/puck-05550-tecken.mp4,https://teckensprakslexikon.su.se/ord/05550,None
sts.05557,05557,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/overraskning-05557-tecken.mp4,https://teckensprakslexikon.su.se/ord/05557,None
sts.05568,05568,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/servett-05568-tecken.mp4,https://teckensprakslexikon.su.se/ord/05568,None
sts.05574,05574,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/klappa-05574-tecken.mp4,https://teckensprakslexikon.su.se/ord/05574,KLAPPA-DJUR
sts.05576,05576,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/pepparkaka-05576-tecken.mp4,https://teckensprakslexikon.su.se/ord/05576,None
sts.05578,05578,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/segelbat-05578-tecken.mp4,https://teckensprakslexikon.su.se/ord/05578,None
sts.05584,05584,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/arstid-05584-tecken.mp4,https://teckensprakslexikon.su.se/ord/05584,ÅR^TID(L)
sts.05607,05607,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/vykort-05607-tecken.mp4,https://teckensprakslexikon.su.se/ord/05607,None
sts.05614,05614,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/afasi-05614-tecken.mp4,https://teckensprakslexikon.su.se/ord/05614,None
sts.05618,05618,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/dinosaurie-05618-tecken.mp4,https://teckensprakslexikon.su.se/ord/05618,None
sts.05619,05619,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/djungel-05619-tecken.mp4,https://teckensprakslexikon.su.se/ord/05619,None
sts.05621,05621,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/noshorning-05621-tecken.mp4,https://teckensprakslexikon.su.se/ord/05621,None
sts.05646,05646,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/burk-05646-tecken.mp4,https://teckensprakslexikon.su.se/ord/05646,BURK(S)
sts.05648,05648,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/flaska-05648-tecken.mp4,https://teckensprakslexikon.su.se/ord/05648,FLASKA
sts.05649,05649,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/tumor-05649-tecken.mp4,https://teckensprakslexikon.su.se/ord/05649,None
sts.05651,05651,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/kakel-05651-tecken.mp4,https://teckensprakslexikon.su.se/ord/05651,None
sts.05652,05652,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/utmana-05652-tecken.mp4,https://teckensprakslexikon.su.se/ord/05652,UTMANING
sts.05659,05659,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/strypa-05659-tecken.mp4,https://teckensprakslexikon.su.se/ord/05659,STRYPA
sts.05666,05666,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/tsunami-05666-tecken.mp4,https://teckensprakslexikon.su.se/ord/05666,None
sts.05667,05667,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/mane-05667-tecken.mp4,https://teckensprakslexikon.su.se/ord/05667,MÅNE
sts.05682,05682,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/forsiktig-05682-tecken.mp4,https://teckensprakslexikon.su.se/ord/05682,FÖRSIKTIG
sts.05685,05685,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/vardefull-05685-tecken.mp4,https://teckensprakslexikon.su.se/ord/05685,VÄRD^FULL
sts.05688,05688,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/pingvin-05688-tecken.mp4,https://teckensprakslexikon.su.se/ord/05688,PINGVIN
sts.05702,05702,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/forskott-05702-tecken.mp4,https://teckensprakslexikon.su.se/ord/05702,None
sts.05708,05708,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/jattemycket-05708-tecken.mp4,https://teckensprakslexikon.su.se/ord/05708,JÄTTESTOR(S)
sts.05709,05709,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/nedladdning-05709-tecken.mp4,https://teckensprakslexikon.su.se/ord/05709,None
sts.05711,05711,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/myndighet-05711-tecken.mp4,https://teckensprakslexikon.su.se/ord/05711,MYNDIGHET
sts.05716,05716,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/sushi-05716-tecken.mp4,https://teckensprakslexikon.su.se/ord/05716,None
sts.05730,05730,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/ambassad-05730-tecken.mp4,https://teckensprakslexikon.su.se/ord/05730,None
sts.05731,05731,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/palm-05731-tecken.mp4,https://teckensprakslexikon.su.se/ord/05731,None
sts.05732,05732,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/biologi-05732-tecken.mp4,https://teckensprakslexikon.su.se/ord/05732,BIOLOGI
sts.05734,05734,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/digital-05734-tecken.mp4,https://teckensprakslexikon.su.se/ord/05734,None
sts.05746,05746,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/krysta-05746-tecken.mp4,https://teckensprakslexikon.su.se/ord/05746,None
sts.05751,05751,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/barnmorska-05751-tecken.mp4,https://teckensprakslexikon.su.se/ord/05751,BARN^MORSKA
sts.05752,05752,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/barnmorska-05752-tecken.mp4,https://teckensprakslexikon.su.se/ord/05752,BARNMORSKA
sts.05762,05762,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/bordell-05762-tecken.mp4,https://teckensprakslexikon.su.se/ord/05762,None
sts.05774,05774,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/hink-05774-tecken.mp4,https://teckensprakslexikon.su.se/ord/05774,None
sts.05784,05784,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/forlossning-05784-tecken.mp4,https://teckensprakslexikon.su.se/ord/05784,None
sts.05786,05786,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/forspel-05786-tecken.mp4,https://teckensprakslexikon.su.se/ord/05786,None
sts.05791,05791,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/gonorre-05791-tecken.mp4,https://teckensprakslexikon.su.se/ord/05791,None
sts.05794,05794,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/gynekolog-05794-tecken.mp4,https://teckensprakslexikon.su.se/ord/05794,None
sts.05802,05802,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/hormon-05802-tecken.mp4,https://teckensprakslexikon.su.se/ord/05802,None
sts.05803,05803,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/hormon-05803-tecken.mp4,https://teckensprakslexikon.su.se/ord/05803,None
sts.05822,05822,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/incest-05822-tecken.mp4,https://teckensprakslexikon.su.se/ord/05822,None
sts.05839,05839,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/kolik-05839-tecken.mp4,https://teckensprakslexikon.su.se/ord/05839,None
sts.05845,05845,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/kromosom-05845-tecken.mp4,https://teckensprakslexikon.su.se/ord/05845,None
sts.05854,05854,sts,teckenspråkslexikon,https://teckensprakslexikon.su.se/movies/05/kansla-05854-tecken.mp4,https://teckensprakslexikon.su.se/ord/05854,None
